"Depth","Age","WTD","Charcoal Influx"
141.5,3657,21.1747635321819,228.510638297872
142.5,3681.5,26.843143640807,291.4146567718
143.5,3707.5,34.650805065819,3617.60059171598
144.5,3731,25.8765445670472,601.93046185781
145.5,3756.5,38.7314848083347,1386.80057388809
146.5,3781,27.440161412176,489.217959183673
147.5,3805,39.5815636438116,1848.98863636364
148.5,3831,28.3960126592162,284.635817307692
149.5,3854,39.5530112122525,1537.53976670201
150.5,3879,38.5257648866449,3369.29142857143
151.5,3904,33.7505155052753,982.71
152.5,3935,36.389190760136,176.238429172511
153.5,3966,22.8245458031796,85.7467741935484
154.5,3992,30.8502555863337,390.834319526627
155.5,4019,34.3945518106006,301.174603174603
156.5,4045,25.6653515455588,260.238461538462
157.5,4072,29.1215279227806,1270.9
158.5,4099,30.408604152582,1054.11111111111
